001,003,1300,1301,1308,1309,130a,130d,130f,130k,130l,130n,130p,130s,130t,130v,130x,130y,source,term_type
12372193,DLC,http://id.loc.gov/authorities/names/n93049643,,,,"Ex fabrica",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372194,DLC,http://id.loc.gov/authorities/names/n93049811,,,,"Nag Hammadi and Manichaean studies",,,,,,,,,,,,DLC;eng;rda;DLC;NjBlaOCU;MoSU;UPB,UNIF_TITLE
12372195,ItRAAR,http://id.loc.gov/authorities/names/n93050231,,,,"Saggi scientifici",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372196,DLC,http://id.loc.gov/authorities/names/n93050367,,,,"Monografies de la Secció Històrico-Arqueològica",,,,,,,,,,,,CU;eng;CU;DLC;IEN,UNIF_TITLE
12372198,ItRAAR,http://id.loc.gov/authorities/names/n93052966,,,,"Public expressions of religion in America",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372199,ItRAAR,http://id.loc.gov/authorities/names/n93053098,,,,"Knopf guides",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372200,DLC,http://id.loc.gov/authorities/names/n93053111,,,,"Everyman's library pocket poets",,,,,,,,,,,,DLC;eng;rda;DLC;DLC;ICU,UNIF_TITLE
12372202,ItRAAR,http://id.loc.gov/authorities/names/n93054992,,,,"Renovatio urbis",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372203,DLC,http://id.loc.gov/authorities/names/n93055636,,,,"Corpus Christianorum.",,,,,,"Thesaurus patrum Latinorum",,,,,,DLC;DLC;UPB;DLC,UNIF_TITLE
12372204,ItRAAR,http://id.loc.gov/authorities/names/n93056639,,,,"Città utopiche",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372205,ItRAAR,http://id.loc.gov/authorities/names/n93057227,,,,"Proposte di lettura del mondo classico",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372207,ItRAAR,http://id.loc.gov/authorities/names/n93058356,,,,"Studi monografici dell'Istituto di ricerche sulle attività terziarie",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372208,DLC,http://id.loc.gov/authorities/names/n93059244,,,,"Contributi allo studio del territorio bergamasco",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372210,ItRAAR,http://id.loc.gov/authorities/names/n93059573,,,,"Collana di studi greci",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372212,ItRAAR,http://id.loc.gov/authorities/names/n93059648,,,,"Materiali za istoriiata na Plovdiv",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372213,DLC,http://id.loc.gov/authorities/names/n93061312,,,,"Bulletin antieke beschaving.",,,,,,Supplement,,,,,,DLC;eng;DLC;NIC;DLC;rda;ICU,UNIF_TITLE
12372214,DLC,http://id.loc.gov/authorities/names/n93061652,,,,"Cambridge studies in medieval and Renaissance music",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372215,DLC,http://id.loc.gov/authorities/names/n93064031,,,,"Sheffield archaeological monographs",,,,,,,,,,,,DLC;DLC;DLC;UPB,UNIF_TITLE
12372216,DLC,http://id.loc.gov/authorities/names/n93066091,,,,"Mémoires de l'Association française d'archéologie mérovingienne",,,,,,,,,,,,DLC;eng;DLC;DLC;MH;NNC,UNIF_TITLE
12372217,DLC,http://id.loc.gov/authorities/names/n93066147,,,,"Forme e percorsi della storia",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372218,DLC,http://id.loc.gov/authorities/names/n93066357,,,,Architetti,,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372219,DLC,http://id.loc.gov/authorities/names/n93067193,,,,"Annali dell'Istituto universitario orientale di Napoli.",,,,,,"Sezione filologico-letteraria",,,,,,DLC;DLC;DLC;DLC-S;DLC;NNC,UNIF_TITLE
12372221,DLC,http://id.loc.gov/authorities/names/n93068456,,,,"Atti di convegni (Istituto nazionale di studi sul Rinascimento)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372222,DLC,http://id.loc.gov/authorities/names/n93068900,,,,"Libri di Giano",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372223,DLC,http://id.loc.gov/authorities/names/n93069178,,,,Leukmata,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372224,DLC,http://id.loc.gov/authorities/names/n93069604,,,,"Modern wars in perspective",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372225,DLC,http://id.loc.gov/authorities/names/n93070867,,,,Saggi.,,,,,,"Storia e scienze sociali",,,,,,DLC;eng;DLC;DLC,UNIF_TITLE
12372228,DLC,http://id.loc.gov/authorities/names/n93072136,,,,"Biblioteca della ricerca.",,,,,,"Puglia storica",,,,,,DLC;eng;DLC;ItFiC,UNIF_TITLE
12372229,DLC,http://id.loc.gov/authorities/names/n93072490,,,,"Arco muto",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372230,DLC,http://id.loc.gov/authorities/names/n93072864,,,,"Tesori del Veneto.",,,,,,"Musei archeologici",,,,,,DLC;DLC;DLC-S;DLC,UNIF_TITLE
12372231,DLC,http://id.loc.gov/authorities/names/n93073017,,,,"Problemi dell'educazione",,,,,,,,,,,,DLC;eng;rda;DLC;CoU;ICU,UNIF_TITLE
12372232,DLC,http://id.loc.gov/authorities/names/n93073222,,,,Recentiores,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372233,DLC,http://id.loc.gov/authorities/names/n93073579,,,,"Capellae Apostolicae Sixtinaeque collectanea acta monumenta",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372234,DLC,http://id.loc.gov/authorities/names/n93073831,,,,"Collana ""Mezzogiorno rivisitato""",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372235,DLC,http://id.loc.gov/authorities/names/n93074624,,,,"Collection de l'Institut néo-hellénique de l'Université de Paris",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372236,DLC,http://id.loc.gov/authorities/names/n93074833,,,,"Musei di Sicilia",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372237,DLC,http://id.loc.gov/authorities/names/n93075145,,,,"Antike in der Moderne",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372238,DLC,http://id.loc.gov/authorities/names/n93075152,,,,"Arte e storia (Rome, Italy)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372240,DLC,http://id.loc.gov/authorities/names/n93075840,,,,"Corpus delle antichità fenicie e puniche",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372241,DLC,http://id.loc.gov/authorities/names/n93076121,,,,"Tecnologia dell'architettura e disegno industriale.",,,,,,"Sezione Progetto e produzione",,,,,,DLC;DLC,UNIF_TITLE
12372242,DLC,http://id.loc.gov/authorities/names/n93077219,,,,"Quaderni del G.A.R.",,,,,,"Serie Topografica",,,,,,DLC;DLC,UNIF_TITLE
12372244,DLC,http://id.loc.gov/authorities/names/n93078418,,,,"Studi superiori NIS.",,,,,,"Mondo antico",,,,,,DLC;DLC;DLC,UNIF_TITLE
12372245,DLC,http://id.loc.gov/authorities/names/n93079075,,,,"Storia (Fondo di studi Parini-Chirio (Università di Torino))",,,,,,,,,,,,DLC;DLC;ICU;ViU,UNIF_TITLE
12372246,DLC,http://id.loc.gov/authorities/names/n93079176,,,,"King's College London medieval studies",,,,,,,,,,,,CU;CU;DLC;Uk,UNIF_TITLE
12372247,DLC,http://id.loc.gov/authorities/names/n93080223,,,,"Universitates saggi",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372248,DLC,http://id.loc.gov/authorities/names/n93080262,,,,"Pubblicazioni del Dipartimento di filologia, linguistica e tradizione classica, Università degli studi di Torino",,,,,,,,,,,,DLC;eng;DLC;IEN;OCoLC,UNIF_TITLE
12372249,DLC,http://id.loc.gov/authorities/names/n93080671,,,,"Antiche strade.",,,,,,Lazio,,,,,,DLC;eng;DLC;DLC;NIC;OCl;DLC;UkCU,UNIF_TITLE
12372252,DLC,http://id.loc.gov/authorities/names/n93083128,,,,"Storie della storia d'Italia",,,,,,,,,,,,DLC;DLC;DLC;NN;DLC,UNIF_TITLE
12372253,DLC,http://id.loc.gov/authorities/names/n93083371,,,,"Critica letteraria e linguistica",,,,,,,,,,,,DLC;DLC;ICU,UNIF_TITLE
12372254,DLC,http://id.loc.gov/authorities/names/n93083472,,,,"Zibaldone da Canal",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372255,DLC,http://id.loc.gov/authorities/names/n93083746,,,,"Monografie e studi di storia dell'arte",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372256,DLC,http://id.loc.gov/authorities/names/n93084639,,,,"Linea veneta",,,,,,,,,,,,DLC;eng;DLC;DLC,UNIF_TITLE
12372257,DLC,http://id.loc.gov/authorities/names/n93084714,,,,"Guide territoriali dell'Etruria meridionale",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372259,DLC,http://id.loc.gov/authorities/names/n93086341,,,,"Corpus Christianorum.",,,,,,"Series Apocryphorum",,,,,,DLC;eng;rda;DLC;UPB;DLC,UNIF_TITLE
12372260,DLC,http://id.loc.gov/authorities/names/n93086460,,,,"Sciences of antiquity",,,,,,,,,,,,DLC;eng;DLC;DLC;NmU,UNIF_TITLE
12372261,DLC,http://id.loc.gov/authorities/names/n93087000,,,,"Collection Beaux-arts histoire",,,,,,,,,,,,DLC;eng;DLC;DLC;UkOxU,UNIF_TITLE
12372262,DLC,http://id.loc.gov/authorities/names/n93087004,,,,"Acta archaeologica Lovaniensia.",,,,,,Monographiae,,,,,,DLC;eng;DLC;DLC;OrU,UNIF_TITLE
12372263,DLC,http://id.loc.gov/authorities/names/n93087942,,,,"Papyrologica Lupiensia",,,,,,,,,,,,DLC;eng;rda;DLC;DLC-S;DLC;NNU;IEN,UNIF_TITLE
12372264,DLC,http://id.loc.gov/authorities/names/n93088671,,,,"Libri di XY",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372265,DLC,http://id.loc.gov/authorities/names/n93088770,,,,"Body, in theory",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372266,DLC,http://id.loc.gov/authorities/names/n93089533,,,,"Civiltà delle scritture",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372267,DLC,http://id.loc.gov/authorities/names/n93089735,,,,"Bildhefte des Badischen Landesmuseums Karlsruhe",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372268,DLC,http://id.loc.gov/authorities/names/n93090303,,,,"Dalla regione all'Europa",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372269,DLC,http://id.loc.gov/authorities/names/n93090672,,,,"Akten der Gesellschaft für Griechische und Hellenistische Rechtsgeschichte",,,,,,,,,,,,DLC;eng;DLC;DLC;MH,UNIF_TITLE
12372270,DLC,http://id.loc.gov/authorities/names/n93090808,,,,"Eastman studies in music",,,,,,,,,,,,DLC;eng;DLC;DLC;NIC;DLC;InU-Mu;NjBlaOCU;rda;ICU,UNIF_TITLE
12372271,DLC,http://id.loc.gov/authorities/names/n93091703,,,,"Ricerca papirologica",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372272,DLC,http://id.loc.gov/authorities/names/n93091842,,,,"Schriften des Institutum Judaicum Delitzschianum",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372274,DLC,http://id.loc.gov/authorities/names/n93092018,,,,Suecoromana,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372275,DLC,http://id.loc.gov/authorities/names/n93092889,,,,"Biblioteca di cultura musicale.",,,,,,"Documenti e saggi",,,,,,DLC;eng;DLC;DLC,UNIF_TITLE
12372276,DLC,http://id.loc.gov/authorities/names/n93093063,,,,"Antiquitas (Wrocaw, Poland)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372277,DLC,http://id.loc.gov/authorities/names/n93093854,,,,"Wick poetry chapbook series",,,,,,,,,,,,DLC;eng;rda;DLC;DLC;NjBlaOCU;CoU,UNIF_TITLE
12372278,DLC,http://id.loc.gov/authorities/names/n93093929,,,,"Quaderni di Spoletium",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372279,DLC,http://id.loc.gov/authorities/names/n93096495,,,,"Einaudi contemporanea",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372281,DLC,http://id.loc.gov/authorities/names/n93097559,,,,"Cultural sitings",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372283,DLC,http://id.loc.gov/authorities/names/n93097804,,,,"Berliner Schriften zur Kunst",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
"n  93098537 ",DLC,,,,,"Carmina Latina epigraphica",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372285,DLC,http://id.loc.gov/authorities/names/n93100159,,,,"Bibliothek klassischer Texte",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372286,DLC,http://id.loc.gov/authorities/names/n93100394,,,,"Studia punica",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372287,DLC,http://id.loc.gov/authorities/names/n93101333,,,,"Storia economica del Mezzogiorno",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372288,DLC,http://id.loc.gov/authorities/names/n93101804,,,,"Lume a petrolio.",,,,,,Essays,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372289,DLC,http://id.loc.gov/authorities/names/n93101827,,,,"Provincetown poets (Provincetown, Mass.)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372290,DLC,http://id.loc.gov/authorities/names/n93102077,,,,"Subsidia (Henry Bradshaw Society)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372291,DLC,http://id.loc.gov/authorities/names/n93102182,,,,"Field poetry series",,,,,,,,,,,,DLC;DLC;DLC;DLC-S,UNIF_TITLE
12372292,DLC,http://id.loc.gov/authorities/names/n93102551,,,,"Studi e testi (Fondazione Luigi Firpo)",,,,,,,,,,,,DLC;eng;DLC;DLC;ItFiC,UNIF_TITLE
12372295,DLC,http://id.loc.gov/authorities/names/n93104104,,,,"Chiese monumentali d'Italia e palazzi apostolici",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372296,DLC,http://id.loc.gov/authorities/names/n93107496,,,,"Journal of Roman archaeology.",,,,,,"Supplementary series",,,,,,DLC;eng;DLC;TNJ;LNT,UNIF_TITLE
12372297,DLC,http://id.loc.gov/authorities/names/n93108281,,,,"Quaderni puteani",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372299,DLC,http://id.loc.gov/authorities/names/n93109482,,,,"Studies in the history of art (Washington, D.C.).",,,,,,"Monograph series II",,,,,,DLC;eng;DLC;DLC;OCoLC;IEN,UNIF_TITLE
12372300,DLC,http://id.loc.gov/authorities/names/n93109778,,,,"Biblioteca di Latium",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372301,DLC,http://id.loc.gov/authorities/names/n93110183,,,,"Louvre conférences et colloques",,,,,,,,,,,,DLC;DLC;ICU;DLC;NNU;DLC,UNIF_TITLE
12372302,DLC,http://id.loc.gov/authorities/names/n93110700,,,,"Essays from the English Institute",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372303,DLC,http://id.loc.gov/authorities/names/n93111355,,,,"Teorici dell'arte",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372306,DLC,http://id.loc.gov/authorities/names/n93113579,,,,"Supplementi di ""Museum criticum""",,,,,,,,,,,,DLC;eng;DLC;DLC;IEN,UNIF_TITLE
12372309,DLC,http://id.loc.gov/authorities/names/n93115868,,,,"Fonti e studi di storia antica",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372311,DLC,http://id.loc.gov/authorities/names/n93117541,,,,"Wiley series in sustainable design",,,,,,,,,,,,DLC;eng;DLC;NjBlaOCU,UNIF_TITLE
12372312,DLC,http://id.loc.gov/authorities/names/n93119616,,,,"Corpus vasorum antiquorum.",,,,,,"Great Britain",,,,,,DLC;eng;DLC;OrU,UNIF_TITLE
12372313,DLC,http://id.loc.gov/authorities/names/n93119729,,,,"Metropolitan America",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372314,DLC,http://id.loc.gov/authorities/names/n93119734,,,,"Quaderni di progettazione",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372315,DLC,http://id.loc.gov/authorities/names/n93120190,,,,"Itinerari di ricerca storica.",,,,,,Supplementi,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372316,DLC,http://id.loc.gov/authorities/names/n93120642,,,,"Serta Graeca",,,,,,,,,,,,DLC;eng;rda;DLC;CoU;DLC;ICU,UNIF_TITLE
12372317,DLC,http://id.loc.gov/authorities/names/n93120980,,,,"Bibliographie zur römischen Sozialgeschichte",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372318,DLC,http://id.loc.gov/authorities/names/n93123406,,,,"Monographs in Mediterranean archaeology",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372319,DLC,http://id.loc.gov/authorities/names/n93123640,,,,"Studi veneti",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372320,DLC,http://id.loc.gov/authorities/names/n93124564,,,,"MAP technical reports series",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372321,DLC,http://id.loc.gov/authorities/names/n93124676,,,,"Collana ""I Piombi""",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372322,DLC,http://id.loc.gov/authorities/names/n93124765,,,,Tesori,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372323,DLC,http://id.loc.gov/authorities/names/n93124967,,,,Aracne,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372324,DLC,http://id.loc.gov/authorities/names/n93900101,,,,"Biblioteca Edusp de direito",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372325,DLC,http://id.loc.gov/authorities/names/n93905886,,,,"Archaeological Survey of India (Series).",,,,,,"Imperial series",,,,,,DLC;DLC;DLC,UNIF_TITLE
12372326,DLC,http://id.loc.gov/authorities/names/n93905963,,,,"Heritage of India",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372329,DLC,http://id.loc.gov/authorities/names/n94006233,,,,"Wonders of the world",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372331,DLC,http://id.loc.gov/authorities/names/n94007163,,,,"Artistic guides Electa",,,,,,,,,,,,DLC;DLC;DLC;MH-FA,UNIF_TITLE
12372334,DLC,http://id.loc.gov/authorities/names/n94007992,,,,"Lectio Teubneriana",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372335,DLC,,,,,"Restauro archeologico",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372336,DLC,http://id.loc.gov/authorities/names/n94010087,,,,"Apocryphon of Jannes and Jambres the magicians",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372337,DLC,http://id.loc.gov/authorities/names/n94014352,,,,"Corpus signorum imperii Romani.",,,,,,Schweiz,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372338,DLC,http://id.loc.gov/authorities/names/n94015733,,,,"Publications of the Folklore Society",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372339,DLC,http://id.loc.gov/authorities/names/n94015745,,,,"Acta et studia (Milan, Italy)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372340,DLC,http://id.loc.gov/authorities/names/n94015804,,,,"Bibliotheca vivariensis",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372341,DLC,http://id.loc.gov/authorities/names/n94016479,,,,"Medieval cultures",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372342,DLC,http://id.loc.gov/authorities/names/n94018136,,,,"Internationale Archäologie",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372343,DLC,http://id.loc.gov/authorities/names/n94019954,,,,"Occasional paper (Council of American Overseas Research Centers)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372345,DLC,http://id.loc.gov/authorities/names/n94022520,,,,"Great translations for actors series",,,,,,,,,,,,DLC;DLC;DLC;NIC;DLC,UNIF_TITLE
12372346,DLC,http://id.loc.gov/authorities/names/n94022722,,,,"Catalogi Musei Nationalis Hungarici.",,,,,,"Seria archaeologica",,,,,,DLC;DLC;DLC,UNIF_TITLE
12372347,DLC,http://id.loc.gov/authorities/names/n94022829,,,,"Onde (Mirano, Italy)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372348,DLC,http://id.loc.gov/authorities/names/n94022842,,,,"Convegni di classiconorroena",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372349,DLC,http://id.loc.gov/authorities/names/n94023653,,,,"Città antica",,,,,,,,,,,,CU;eng;rda;CU;UPB;DLC,UNIF_TITLE
12372351,DLC,http://id.loc.gov/authorities/names/n94025821,,,,"Sammlung kurzer Grammatiken germanischer Dialekte.",,,,,"A,",Hauptreihe,,,,,,CU;CU,UNIF_TITLE
12372352,DLC,http://id.loc.gov/authorities/names/n94027920,,,,"Materiali d'archeologia",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372353,DLC,http://id.loc.gov/authorities/names/n94028339,,,,"Eulenburgs kleine Orchester-Partitur-Ausgabe.",,,,,,Symphonien,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372354,DLC,http://id.loc.gov/authorities/names/n94028627,,,,"Studien zur Palaeographie und Papyruskunde",,,,,,,,,,,,DLC;eng;rda;DLC;UPB;DLC,UNIF_TITLE
12372356,DLC,http://id.loc.gov/authorities/names/n94030652,,,,Gravisca,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372358,DLC,http://id.loc.gov/authorities/names/n94030949,,,,"Artisti bergamaschi",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372359,DLC,http://id.loc.gov/authorities/names/n94031020,,,,"Atlante storico delle città italiane.",,,,,,Marche,,,,,,DLC;DLC,UNIF_TITLE
12372360,DLC,http://id.loc.gov/authorities/names/n94031869,,,,"Lemba Archaeological Project (Series)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372362,DLC,http://id.loc.gov/authorities/names/n94035629,,,,Pinakes,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372363,DLC,http://id.loc.gov/authorities/names/n94037817,,,,"Xantener Berichte",,,,,,,,,,,,DLC;eng;rda;DLC;DLC;MH;NNC,UNIF_TITLE
12372364,DLC,http://id.loc.gov/authorities/names/n94039742,,,,"Manuali Cisalpino",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372365,DLC,http://id.loc.gov/authorities/names/n94040961,,,,"Saltuarie dal laboratorio del Piovego",,,,,,,,,,,,DLC;eng;DLC;MH-P;IEN,UNIF_TITLE
12372367,DLC,http://id.loc.gov/authorities/names/n94041142,,,,"Museo della città e del territorio (Series)",,,,,,,,,,,,DLC;eng;DLC;DLC;ItFiC,UNIF_TITLE
12372368,DLC,http://id.loc.gov/authorities/names/n94041395,,,,Ludica,,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372370,DLC,http://id.loc.gov/authorities/names/n94043820,,,,Ozî,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372371,DLC,http://id.loc.gov/authorities/names/n94044347,,,,"Voices in performance and text",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372372,DLC,http://id.loc.gov/authorities/names/n94044412,,,,"Quaderni dell'Istituto per l'arte e il restauro ""Palazzo Spinelli""",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372373,DLC,http://id.loc.gov/authorities/names/n94045153,,,,"Collana di memorie delle esplorazioni naturalistico-archeologico-storiche",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372374,DLC,http://id.loc.gov/authorities/names/n94046019,,,,"Studi e ricerche (Alessandria, Italy)",,,,,,,,,,,,DLC;DLC;DLC;NcU,UNIF_TITLE
12372375,DLC,http://id.loc.gov/authorities/names/n94046038,,,,"Centri e periferie del Barocco",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372376,DLC,http://id.loc.gov/authorities/names/n94047564,,,,"Storia delle donne in Occidente",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372377,DLC,http://id.loc.gov/authorities/names/n94047859,,,,"Musicalia (Lucca, Italy)",,,,,,,,,,,,DLC;eng;rda;DLC;DLC;DLC-S;ICU,UNIF_TITLE
12372378,DLC,http://id.loc.gov/authorities/names/n94048369,,,,"Novecento riminese",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372379,DLC,http://id.loc.gov/authorities/names/n94048415,,,,"Understanding modern societies",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372381,DLC,http://id.loc.gov/authorities/names/n94049613,,,,"Cambridge illustrated history",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372382,DLC,http://id.loc.gov/authorities/names/n94050210,,,,"History of urban society in Europe",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372383,DLC,http://id.loc.gov/authorities/names/n94051638,,,,"Grandi opere (Città di Castello, Italy)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372384,DLC,http://id.loc.gov/authorities/names/n94051838,,,,"Memoria storica",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372385,DLC,http://id.loc.gov/authorities/names/n94052262,,,,"Schriften des Seminars für Klassische Archäologie der Freien Universität Berlin",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372386,DLC,http://id.loc.gov/authorities/names/n94052914,,,,"Corpus delle stipi votive in Italia.",,,,,"VI,","Regio X",,,,,,DLC;DLC,UNIF_TITLE
12372387,DLC,http://id.loc.gov/authorities/names/n94052943,,,,"Terra Italia",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372389,DLC,http://id.loc.gov/authorities/names/n94053226,,,,Diáphora,,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372390,DLC,http://id.loc.gov/authorities/names/n94054176,,,,"Robson classical lectures",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372391,DLC,http://id.loc.gov/authorities/names/n94055476,,,,"Publications of the Philological Society",,,,,,,,,,,,DLC;DLC;AzTeS,UNIF_TITLE
12372392,DLC,http://id.loc.gov/authorities/names/n94055995,,,,"Bedford series in history and culture",,,,,,,,,,,,DLC;eng;rda;DLC;DLC;UPB,UNIF_TITLE
12372393,DLC,http://id.loc.gov/authorities/names/n94056025,,,,Kadmos.,,,,,,Supplement,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372394,DLC,http://id.loc.gov/authorities/names/n94056532,,,,"Architetture (Edizioni d'Europa)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12372395,DLC,http://id.loc.gov/authorities/names/n94057126,,,,"Antiche guide di Roma",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372396,DLC,http://id.loc.gov/authorities/names/n94057601,,,,"Atlante tematico di topografia antica",,,,,,,,,,,,DLC;eng;DLC;CSt;DLC;MH;IEN,UNIF_TITLE
12372397,DLC,http://id.loc.gov/authorities/names/n94060130,,,,"Collana di monografie francescane",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372398,DLC,http://id.loc.gov/authorities/names/n94060135,,,,"Loggia Rucellai (Series)",,,,,,,,,,,,DLC;DLC;DLC,UNIF_TITLE
12372399,DLC,http://id.loc.gov/authorities/names/n94062488,,,,"Atelier du médiéviste",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
